uid,article_count,articles,coordinate,e_description,e_title,f_count,is_node,latitude,location,longitude,mp_count,year_range,food,masterpiece
146,101,"《与朱鄂州书》
《李委吹笛》
《念奴娇·中秋》
《渔家傲·赠曹光州》
《定风波》
《子由在筠作或戏之为东轩长老……》
《与李公择十七首》
《丹石砚铭》
《初秋寄子由》
《念奴娇·赤壁怀古》
《与陈大夫八首》
《满江红》
《夜坐与迈联句》
《赤壁赋》
《临江仙》
《失题》
《与陈季常四首》
《与章子厚二首》
《苏世美哀词》
《谢陈季常惠一揞巾》
《黄泥坂词》
《与李通叔四首》
《答李昭玘书》
《江神子》
《雪堂记》
《书后》
《记梦赋诗》
《徐使君分新火》
《自跋所画竹赠方竹逸》
《满庭芳》
《满江红·寄鄂州朱使君寿昌》
《正月二十日与潘郭二生出郊寻春……》
《书渊明诗后》
《跋李康年篆心经后》
《后怪石供》
《书桃黄事》
《梦作司马相如求画赞》
《赠黄山人》
《与滕达道六十八首》
《禅戏颂》
《题陈履常书》
《与子明九首》
《题所书归去来词后》
《洞仙歌》
《次韵孔毅父久旱已而甚雨三首》
《与王定国七首》
《书金錞形制》
《书欧阳公黄牛庙诗后》
《蜀僧明操思归书龙丘子壁》
《与杜孟坚一首》
《与赵晦之四首》
《醉蓬莱》
《与子安兄七首》
《后赤壁赋》
《书云成老》
《书古铜鼎》
《送王子立归筠州》
《与几宣义一首》
《王翊救鹿》
《与子由弟十首》
《南歌子·送行甫赴余姚》
《定风波·重阳》
《与毅父宣德七首》
《二红饭》
《哨遍》
《陈季常见过三首》
《吊李台卿》
《谢人惠云巾方舄二首》
《与蔡景繁十四首》
《庞安常善医》
《与朱康叔二十首》
《怪石供》
《与蹇授之六首》
《鱼蛮子》
《次韵子由寄题孔平仲草庵》
《又一首答二犹子与王郎见和》
《与佛印十二首》
《祭堂兄子正文》
《答李方叔书》
《吊徐德占》
《醉翁操》
《成都大悲阁记》
《与上官彝三首》
《与朱康叔二首》
《题渊明饮酒诗后》
《与李昭玘一首》
《书清泉寺词》
《与陈季常十六首》
《水龙吟》
《题伯父谢启后》
《与子明兄一首》
《书赠王十六二首》
《问大冶长老乞桃花茶栽东坡》
《二虫》
《与杨元素十七首》
《寒食雨二首》
《蜜酒歌》
《次韵和王巩六首》
《次韵答元素》
《求医诊脉》
《送酒与崔诚老》","[5347, 4111]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,1,0,30.45942,黄冈,114.8789,3,1082年,"[{'f_title': '《蜜酒歌》', 'f_name': '蜜酒', 'f_content': '真珠为浆玉为醴，六月田夫汗流泚。\n不如春瓮自生香，蜂为耕耘花作米。\n一日小沸鱼吐沫，二日眩转清光活。\n三日开瓮香满城，快泻银瓶不须拨。\n百钱一斗浓无声，甘露微浊醍醐清。\n君不见南园采花蜂似雨，天教酿酒醉先生。\n先生年来穷到骨，问人乞米何曾得。\n世间万事真悠悠，蜜蜂大胜监河侯。', 'f_description': '', 'is_long': 0}]","[{'mp_title': '《念奴娇·赤壁怀古》', 'mp_content': '大江东去，浪淘尽、千古风流人物。故垒西边，人道是，三国周郎赤壁。乱石穿空，惊涛拍岸，捲起千堆雪。江山如画，一时多少豪杰。\n\n遥想公瑾当年，小乔初嫁了，雄姿英发。羽扇纶巾，谈笑间，樯橹灰飞烟灭。故国神游，多情应笑我，早生华发。人间如梦，一樽还酹江月。', 'mp_description': '', 'is_long': 1}, {'mp_title': '《定风波》（莫听穿林打叶声）', 'mp_content': '三月七日沙湖道中遇雨。雨具先去，同行皆狼狈，余独不觉。已而遂晴，故作此。\n\n莫听穿林打叶声，何妨吟啸且徐行，竹杖芒鞋轻胜马，谁怕。一蓑烟雨任平生。\n\n料峭春风吹酒醒，微冷，山头斜照却相迎。回首向来潇瑟处。归去。也无风雨也无晴。', 'mp_description': '“下雨了？怕啥？我甚至还能雨中喝酒写诗。”', 'is_long': 1}, {'mp_title': '《赤壁赋》', 'mp_content': '壬戌之秋，七月既望，苏子与客泛舟，游于赤壁之下。清风徐来，水波不兴。举酒属客，诵明月之诗，歌窈窕之章。少焉，月出于东山之上，徘徊于斗牛之间。白露横江，水光接天。纵一苇之所如，凌万顷之茫然。浩浩乎如冯虚御风，而不知其所止；飘飘乎如遗世独立，羽化而登仙。\n\n于是饮酒乐甚，扣舷而歌之。歌曰：“桂棹兮兰桨，击空明兮溯流光。渺渺兮予怀，望美人兮天一方。”客有吹洞箫者，倚歌而和之。其声呜呜然，如怨如慕，如泣如诉；余音袅袅，不绝如缕。舞幽壑之潜蛟，泣孤舟之嫠妇。\n\n苏子愀然，正襟危坐，而问客曰：“何为其然也？”客曰：“‘月明星稀，乌鹊南飞。’此非曹孟德之诗乎？西望夏口，东望武昌，山川相缪，郁乎苍苍，此非孟德之困于周郎者乎？方其破荆州，下江陵，顺流而东也，舳舻千里，旌旗蔽空，酾酒临江，横槊赋诗，固一世之雄也，而今安在哉？况吾与子渔樵于江渚之上，侣鱼虾而友麋鹿，驾一叶之扁舟，举匏樽以相属。寄蜉蝣于天地，渺沧海之一粟。哀吾生之须臾，羡长江之无穷。挟飞仙以遨游，抱明月而长终。知不可乎骤得，托遗响于悲风。”\n\n苏子曰：“客亦知夫水与月乎？逝者如斯，而未尝往也；盈虚者如彼，而卒莫消长也。盖将自其变者而观之，则天地曾不能以一瞬；自其不变者而观之，则物与我皆无尽也，而又何羡乎！且夫天地之间，物各有主，苟非吾之所有，虽一毫而莫取。惟江上之清风，与山间之明月，耳得之而为声，目遇之而成色，取之无禁，用之不竭。是造物者之无尽藏也，而吾与子之所共适。”(共适 一作：共食)\n\n客喜而笑，洗盏更酌。肴核既尽，杯盘狼籍。相与枕藉乎舟中，不知东方之既白。', 'mp_description': '', 'is_long': 1}]"
147,2,"《西山戏题武昌王居士》
《武昌西山题名二首》","[5349, 4120]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,0,0,30.40626,鄂城,114.8983,0,1082年,,
148,3,"《单庞二医》
《浣溪沙》
《西江月》","[5397, 4111]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,0,0,30.4575,浠水,115.2721,2,1082年,,"[{'mp_title': '《游兰溪》', 'mp_content': '黄州东南三十里为沙湖，亦曰螺师店。予买田其间，因往相田得疾。闻麻桥人庞安常善医而聋。遂往求疗。安常虽聋，而颖悟绝人，以纸画字，书不数字，辄深了人意。余戏之曰：“余以手为口，君以眼为耳，皆一时异人也。”疾愈，与之同游清泉寺。寺在蕲水郭门外二里许。有王逸少洗笔泉，水极甘，下临兰溪，溪水西流。余作歌云：“山下兰芽短浸溪，松间沙路净无泥，萧萧暮雨子规啼。谁道人生无再少？君看流水尚能西，休将白发唱黄鸡。”是日剧饮而归。', 'mp_description': '“呜呜呜，昨天淋了雨又喝了点酒，感冒了。”', 'is_long': 1}, {'mp_title': '《浣溪沙》（山下兰芽短浸溪）', 'mp_content': '游蕲水清泉寺。寺临兰溪，溪水西流。\n\n山下兰芽短浸溪，松间沙路净无泥，萧萧暮雨子规啼。\n\n谁道人生无再少，门前流水尚能西，休将白发唱黄鸡。', 'mp_description': '', 'is_long': 1}]"
149,108,"《记张公规论去欲》
《与钦之一首》
《自跋》
《与巢元修一首》
《与钱济明十六首》
《书赠古氏》
《梦中作祭春牛文》
《罗汉赞十六首·第一尊者》
《与陈朝请二首》
《赌书字》
《与李公择十七首》
《书名僧令休砚》
《邓忠臣母周氏挽词》
《书砚》
《和黄鲁直食笋次韵》
《六年正月二十日复出东门仍用前韵》
《跋钱君倚书遗教经》
《生日王郎以诗见庆次其韵并寄茶二十一片》
《永乐事》
《临江仙》
《李潭六马图赞》
《与赵仲修二首》
《与陈季常四首》
《题与崔诚老诗》
《跋先君与孙叔静帖》
《记所作诗》
《与李通叔四首》
《祭徐君猷文》
《题沈君琴》
《跋怀素书》
《元修菜》
《与杨耆秀才醵钱帖一首》
《西江月·重九》
《与钱济明一首》
《与乐推官一首》
《书怀民所遗墨》
《答毛泽民七首》
《跋张益孺清净经后》
《与滕达道六十八首》
《闻子由为郡僚所捃恐当去官》
《与范子丰八首》
《次韵子由种杉竹》
《答苏子平先辈二首》
《记承天夜游》
《唐画罗汉赞》
《题孟郊诗》
《水调歌头·黄州快哉亭赠张偓佺》
《十拍子》
《寄周安孺茶》
《日日出东门》
《记赵贫子语》
《孟仰之》
《子由作二颂颂石台长老问公……》
《题子明诗后》
《答君瑞殿直一首》
《食甘》
《节饮食说》
《与子由弟十首》
《南歌子·黄州腊八日饮怀民小阁》
《易论》
《菱芡桃杏说》
《大寒步至东坡赠巢三》
《东坡》
《与蔡景繁十四首》
《自书赠徐十三秀才字后》
《饮酒说》
《与蹇授之六首》
《与徐得之二首》
《祭陈君式文》
《与文叔先辈二首》
《口目相语》
《代黄檗答子由颂》
《与胡道师四首》
《与孟亨之一首》
《鹧鸪天》
《次韵孔毅父集古人句见赠五首》
《贺蒋发运启》
《和蔡景繁海州石室》
《与欧阳晦夫二首》
《与沈睿达二首》
《答开元明座主九首》
《次韵王巩南迁初归二首》
《孔毅甫龙尾砚铭》
《答李端叔十首》
《跋吴道子地狱变相》
《服胡麻赋》
《橄榄》
《好事近·黄州送君猷》
《正月三日点灯会客》
《书四戒》
《与郭澄江一首》
《题渊明诗》
《书子由君子泉铭后》
《帖赠杨世昌二首》
《书张芸叟诗》
《洗儿戏作》
《书刘庭式事》
《书唐林夫惠诸葛笔》
《与张安道二首》
《送僧应纯偈》
《皂罗特髻》
《与张天觉四首》
《与杨元素十七首》
《与滕达道五首》
《答范蜀公十一首》
《遗爱亭记》
《郭忠恕画赞》
《与王定国四十一首》","[5347, 4111]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,0,0,30.45942,黄冈,114.8789,2,1083年,,"[{'mp_title': '《记承天寺夜游》', 'mp_content': '元丰六年十月十二日夜，解衣欲睡，月色入户，欣然起行。念无与为乐者，遂至承天寺寻张怀民。怀民亦未寝，相与步于中庭。庭下如积水空明，水中藻、荇交横，盖竹柏影也。何夜无月？何处无竹柏？但少闲人如吾两人者耳。', 'mp_description': '“睡了吗？没。那别睡了，陪我遛弯。”', 'is_long': 1}, {'mp_title': '《水调歌头·黄州快哉亭赠张偓佺》', 'mp_content': '落日绣帘捲，亭下水连空。知君为我，新作窗户湿青红。长记平山堂上，攲枕江南烟雨，渺渺没孤鸿。认得醉翁语，山色有无中。\n\n一千顷，都镜净，倒碧峰。忽然浪起，掀舞一叶白头翁。堪笑兰台公子，未解庄生天籁，刚道有雌雄。一点浩然气，千里快哉风。', 'mp_description': '', 'is_long': 1}]"
150,2,"《玉楼春》
《定风波》","[5349, 4120]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,0,0,30.40626,鄂城,114.8983,0,1083年,,
151,1,《与滕达道六十八首》,"[5283, 4037]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,0,0,30.88756,黄陂,114.3815,0,1083年,,
152,37,"《满庭芳》
《题清淮楼》
《僧伽赞》
《如梦令》
《次韵张琬》
《与陆固朝奉一首》
《泗州除夜雪中黄师是送酥酒二首》
《赠梁道人》
《泗州南山监仓萧渊东轩二首》
《书谢瞻诗》
《与友人一首》
《与苏子容四首》
《书赠陈季常诗》
《书唐林夫惠砚》
《水龙吟》
《与佛印禅师三首》
《与苏子容二首》
《与徐得之十四首》
《与千之侄二首》
《答贾耘老四首》
《书云庵红丝砚》
《与王文玉十二首》
《黄寔言高丽通北虏》
《与佛印十二首》
《书学太白诗》
《题蔡琰传》
《与陈退叔一首》
《雍秀才画草虫八物·促织》
《木峰偈》
《浣溪沙》
《龟山辩才师》
《题鲍明远诗》
《十二时中偈》
《书后》
《答龟山长老四首》
《祭蔡景繁文》
《与王定国四十一首》","[5820, 3672]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,0,0,33.01714,盱眙,118.5514,2,1084年,,"[{'mp_title': '《浣溪沙》（细雨斜风作小寒）', 'mp_content': '元丰七年十二月二十四日从泗州刘倩叔游南山。\n\n细雨斜风作小寒，淡烟疏柳媚晴滩，入淮清洛渐漫漫。\n\n雪沫乳花浮午盏，蓼茸蒿笋试春盘，人间有味是清欢。', 'mp_description': '', 'is_long': 1}, {'mp_title': '《如梦令》（水垢何曾相受）', 'mp_content': '水垢何曾相受，细看两俱无有。寄语揩背人，尽日劳君挥肘。轻手，轻手。居士本来无垢。', 'mp_description': '“搓澡师傅你轻点。”', 'is_long': 1}]"
153,5,"《与李公择十七首》
《名西阁》
《虞美人》
《与徐得之十四首》
《徐大正闲轩》","[5880, 3569]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,0,0,33.61627,淮安,119.0224,0,1084年,,
154,9,"《广陵后园题扇子》
《书韩魏公黄州诗后》
《别择公》
《邵伯梵行寺山茶》
《乞常州居住表》
《秦少游真赞》
《与滕达道六十八首》
《西江月》
《元丰七年十一月十三日与几先自竹西来访庆老……》","[5932, 3778]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,0,0,32.39986,扬州,119.4191,0,1084年,,
155,17,"《苏子容母陈夫人挽词》
《送金山乡僧归蜀开堂》
《次韵滕元发许仲涂秦少游》
《金山梦中作》
《豆粥》
《戏答佛印偈》
《蒜山松林中可卜居余欲僦其地属金山故作此诗与金山元长老》
《王中甫哀辞》
《赵清献公像赞》
《书浮玉买田》
《减字木兰花》
《与滕达道六十八首》
《送沈逵赴广南》
《代滕达道湖州谢上表》
《次韵周穜惠石铫》
《以玉带施元长老元以衲裙相报次韵二首》
《秦少游梦发殡而葬之者云是刘发之柩……》","[5933, 3813]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,1,0,32.19569,镇江,119.4315,0,1084年,"[{'f_title': '《豆粥》', 'f_name': '豆粥', 'f_content': '君不见滹沱流澌车折轴，公孙仓皇奉豆粥。\n湿薪破灶自燎衣，饥寒顿解刘文叔。\n又不见金谷敲冰草木春，帐下烹煎皆美人。\n萍齑豆粥不传法，咄嗟而办石季伦。\n干戈未解身如寄，声色相缠心已醉。\n身心颠倒自不知，更识人间有真味。\n岂如江头千顷雪色芦，茅檐出没晨烟孤。\n地碓舂秔光似玉，沙瓶煮豆软如酥。\n我老此身无着处，卖书来问东家住。\n卧听鸡鸣粥熟时，蓬头曳履君家去！', 'f_description': '', 'is_long': 0}]",
156,9,"《答贾耘老四首》
《跋文与可》
《舣舟迎恩亭题》
《踏莎行》
《与滕达道六十八首》
《陶渊明诗》
《与蒋公裕一首》
《题双楠轩》
《菩萨蛮》","[5985, 3959]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,0,0,31.34607,宜兴,119.8301,0,1084年,,
157,1,《高邮陈直躬处士画雁二首》,"[5937, 3712]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,0,0,32.78678,高邮,119.4622,0,1084年,,
158,147,"《黄州与人五首》
《献寿戏作》
《清风阁记》
《改乐天》
《书义·终始惟一时乃日新》
《论语义·观过斯知仁矣》
《海棠》
《五祖山长老真赞》
《对韩柳诗》
《记梦诗文》
《石鼎铭》
《与刘器之二首》
《与石幼安一首》
《与程彝仲六首》
《与友人一首》
《书义·作周恭先作周孚先》
《论语义·君使臣以礼》
《与徐十二一首》
《答贾耘老四首》
《书黄州古编钟》
《与千乘侄一首》
《赠人》
《跋自书赤壁二赋及归去来辞》
《书渊明》
《失题》
《与赵仲修二首》
《与李先辈一首》
《与李通叔四首》
《黄州春日杂书四绝》
《辨桃源事》
《玉石偈》
《张近几仲有龙尾子石砚以铜剑易之》
《浣溪沙》
《杂评》
《与杨康功三首》
《评杨氏所藏欧蔡书》
《代夫人与福应真大师一首》
《书鸡鸣歌》
《食豆粥颂》
《戏作切语竹诗》
《满庭芳》
《赠别王文甫》
《书拉杂变》
《凤咮砚铭》
《劉監倉家煎米粉作餅子，余云為甚酥……》
《记永叔评孟郊诗》
《杜处士传》
《文与可画墨竹屏风赞》
《养生诀》
《偶题》
《与滕达道六十八首》
《记潘延之评予书》
《谢量移汝州表》
《与徐得之十四首》
《与景倩一首》
《答李寺丞二首》
《拟孙权答曹操书》
《书义·视远惟明听德惟聪》
《记欧公论把笔》
《答苏子平先辈二首》
《磨衲赞》
《书义·王省惟岁》
《书义·乃言底可绩》
《徐大正真赞》
《记张君宜医》
《与杜子师四首》
《与程怀立六首》
《赠黄州官妓》
《梦弥勒殿》
《管仲无后》
《鱼枕冠颂》
《与王佐才二首》
《罗汉赞》
《菩萨蛮》
《与圆通禅师四首》
《与徐司封一首》
《煮鱼法》
《记鬼诗》
《迨砚铭》
《书别造高丽墨》
《别黄州》
《书义·道有升降政由俗革》
《故人王颐有自然端砚……》
《与苏子容四首》
《黄州安国寺记》
《记白鹤观诗》
《黼砚铭》
《次韵曹九章见赠》
《与王庆源十三首》
《书裴言墨》
《跋君谟书赋》
《醉僧图颂》
《偶书》
《书杜介求字》
《书义·堲谗说殄行》
《跋君谟飞白》
《书义·惟圣罔念作狂惟狂克念作圣》
《管仲分君谤》
《孟子义·以佚道使民以生道杀民》
《黄州戏书》
《送圣寿聪长老偈》
《跋文与可论草书后》
《答孔君颂》
《论君谟书》
《养生偈》
《题李仲览诗》
《书义·唐虞稽古建官惟百夏商官倍亦克用乂》
《和秦太虚梅花》
《与朱康叔二首》
《书裙带绝句》
《李伯时所画沐猴马赞》
《书赠徐大正四首》
《顾恺之画黄初平牧羊图赞》
《数日前梦一僧出二镜求诗……》
《黄州李樵卧帐颂》
《记梦中句》
《书赠宗人镕》
《牛酒帖》
《师中庵题名》
《书凤咮砚》
《与江惇礼五首》
《幸思顺服道》
《书义·庶言同则绎》
《费孝先卦影》
《与岩老一首》
《与李廷评一首》
《剑易张近龙尾子石砚诗跋》
《减字木兰花》
《讷斋记》
《与高梦得一首》
《书咒语赠王君》
《书渊明羲农去我久诗后》
《与杨元素十七首》
《净因净照臻老真赞》
《记游定惠院》
《代滕甫辩谤乞郡状》
《记王彭论曹刘之泽》
《与堂兄一首》
《与王文甫二首》
《晚游城西开善院泛舟暮归二首》
《光黄间狂僧》
《减字木兰花·琴》
《跋君谟书》
《黄冈冬至帖》
《奉酬仲闵食新面汤饼仍闻籴麦甚盛因以戏之》
《书赠何圣可》
《与大别才老三首》","[5347, 4111]",1082年，营造雪堂，自号“东坡居士”。十月，过黄泥坂，游览赤壁，作《赤壁后赋》。,东坡居士,3,0,30.45942,黄冈,114.8789,0,1084年,"[{'f_title': '《浣溪沙》（西塞山边白鹭飞）', 'f_name': '鳜鱼', 'f_content': '西塞山边白鹭飞，散花洲外片帆微，桃花流水鳜鱼肥。\n\n自庇一身青箬笠，相随到处绿蓑衣，斜风细雨不须归。', 'f_description': '', 'is_long': 1}, {'f_title': '《煮鱼法》', 'f_name': '鱼', 'f_content': '子瞻在黄州，好自煮鱼。其法，以鲜鲫鱼或鲤治斫冷水下入盐如常法，以菘菜心芼之，仍入浑葱白数茎，不得搅。半熟，入生姜萝卜汁及酒各少许，三物相等，调匀乃下。临熟，入橘皮线，乃食之。其珍食者自知，不尽谈也。', 'f_description': '“取鲜鲫鱼或鲤鱼一条，刮鳞去腮，摘净内脏，去膜抽筋，冷水下锅，锅里放盐，加入半棵菜心、几根葱白，盖上锅盖。期间不要用勺子翻动，以免鱼肉散开。煮到半熟，将姜汁、萝卜汁、料酒按1:1:1调匀后倒入，再放入鱼羹里同炖。快要出锅的时候，将陈皮切丝，撒上几根即可出锅。”', 'is_long': 1}, {'f_title': '《劉監倉家煎米粉作餅子，余云為甚酥……》其二', 'f_name': '油饼', 'f_content': '刘监仓家煎米粉作饼子，余云为甚酥。潘邠老家造逡巡酒，余饮之，云莫作醋，错著水来否？后数日，携家饮郊外，因作小诗戏刘公，求之二首。\n\n野饮花前百事无，腰间唯系一葫芦。\n已倾潘子错注水，更觅君家为甚酥。', 'f_description': '', 'is_long': 0}]",
